-105.2439938,40.0097617, 2023-03-22 14:28:02
-105.2439938,40.0097617, 2023-03-22 14:28:03
-105.2439938,40.0097617, 2023-03-22 14:28:04
-105.2439938,40.0097617, 2023-03-22 14:28:05
-105.2439938,40.0097617, 2023-03-22 14:28:06
-105.2439938,40.0097617, 2023-03-22 14:28:07
-105.2439938,40.0097617, 2023-03-22 14:28:08
-105.2439938,40.0097617, 2023-03-22 14:28:09
-105.2439938,40.0097617, 2023-03-22 14:28:10
-105.2439938,40.0097617, 2023-03-22 14:28:11
-105.2439938,40.0097617, 2023-03-22 14:28:12
-105.2439938,40.0097617, 2023-03-22 14:28:13
-105.2439938,40.0097617, 2023-03-22 14:28:14
-105.2439938,40.0097617, 2023-03-22 14:28:15
-105.2439938,40.0097617, 2023-03-22 14:28:16
-105.2439938,40.0097617, 2023-03-22 14:28:17
-105.2439938,40.0097617, 2023-03-22 14:28:18
-105.2439938,40.0097617, 2023-03-22 14:28:19
-105.2439938,40.0097617, 2023-03-22 14:28:20
-105.2439938,40.0097617, 2023-03-22 14:28:21
-105.2439938,40.0097617, 2023-03-22 14:28:22
-105.2439938,40.0097617, 2023-03-22 14:28:23
-105.2439938,40.0097617, 2023-03-22 14:28:24
-105.2439938,40.0097617, 2023-03-22 14:28:25
-105.2439938,40.0097617, 2023-03-22 14:28:26
-105.2439938,40.0097617, 2023-03-22 14:28:27
-105.2439938,40.0097617, 2023-03-22 14:28:28
-105.2439938,40.0097617, 2023-03-22 14:28:29
-105.2439938,40.0097617, 2023-03-22 14:28:31
-105.2439938,40.0097617, 2023-03-22 14:28:33
-105.2439938,40.0097617, 2023-03-22 14:28:34
-105.2439938,40.0097617, 2023-03-22 14:28:35
-105.2439938,40.0097617, 2023-03-22 14:28:36
-105.2439938,40.0097617, 2023-03-22 14:28:37
-105.2439938,40.0097617, 2023-03-22 14:28:38
-105.2439938,40.0097617, 2023-03-22 14:28:39
-105.2439938,40.0097617, 2023-03-22 14:28:41
-105.2439938,40.0097617, 2023-03-22 14:28:42
-105.2439938,40.0097617, 2023-03-22 14:28:43
-105.2439938,40.0097617, 2023-03-22 14:28:45
-105.2439938,40.0097617, 2023-03-22 14:28:46
-105.2439938,40.0097617, 2023-03-22 14:28:47
-105.2439938,40.0097617, 2023-03-22 14:28:48
-105.2439938,40.0097617, 2023-03-22 14:28:49
-105.2439938,40.0097617, 2023-03-22 14:28:50
-105.2439938,40.0097617, 2023-03-22 14:28:51
-105.2439938,40.0097617, 2023-03-22 14:28:52
-105.2439938,40.0097617, 2023-03-22 14:28:53
-105.2439938,40.0097617, 2023-03-22 14:28:54
-105.2439938,40.0097617, 2023-03-22 14:28:55
-105.2439938,40.0097617, 2023-03-22 14:28:57
-105.2439938,40.0097617, 2023-03-22 14:28:58
-105.2439938,40.0097617, 2023-03-22 14:28:59
-105.2439938,40.0097617, 2023-03-22 14:29:00
-105.2439938,40.0097617, 2023-03-22 14:29:01
-105.2439938,40.0097617, 2023-03-22 14:29:03
-105.2439938,40.0097617, 2023-03-22 14:29:04
-105.2439938,40.0097617, 2023-03-22 14:29:05
-105.2439938,40.0097617, 2023-03-22 14:29:06
-105.2439938,40.0097617, 2023-03-22 14:29:07
-105.2439938,40.0097617, 2023-03-22 14:29:08
-105.2439938,40.0097617, 2023-03-22 14:29:09
-105.2439938,40.0097617, 2023-03-22 14:29:10
-105.2439938,40.0097617, 2023-03-22 14:29:11
-105.2439938,40.0097617, 2023-03-22 14:29:12
-105.2439938,40.0097617, 2023-03-22 14:29:13
-105.2439938,40.0097617, 2023-03-22 14:29:14
-105.2439938,40.0097617, 2023-03-22 14:29:15
-105.2439938,40.0097617, 2023-03-22 14:29:16
-105.2439938,40.0097617, 2023-03-22 14:29:17
-105.2439938,40.0097617, 2023-03-22 14:29:18
-105.2439938,40.0097617, 2023-03-22 14:29:19
-105.2439938,40.0097617, 2023-03-22 14:29:20
-105.2439938,40.0097617, 2023-03-22 14:29:21
-105.2439938,40.0097617, 2023-03-22 14:29:22
-105.2439938,40.0097617, 2023-03-22 14:29:24
-105.2439938,40.0097617, 2023-03-22 14:29:25
-105.2439938,40.0097617, 2023-03-22 14:29:26
-105.2439938,40.0097617, 2023-03-22 14:29:27
-105.2439938,40.0097617, 2023-03-22 14:29:28
-105.2439938,40.0097617, 2023-03-22 14:29:29
-105.2439938,40.0097617, 2023-03-22 14:29:30
-105.2439938,40.0097617, 2023-03-22 14:29:32
-105.2439938,40.0097617, 2023-03-22 14:29:33
-105.2439938,40.0097617, 2023-03-22 14:29:34
-105.2439938,40.0097617, 2023-03-22 14:29:35
-105.2439938,40.0097617, 2023-03-22 14:29:36
-105.2439938,40.0097617, 2023-03-22 14:29:37
-105.2439938,40.0097617, 2023-03-22 14:29:38
-105.2439938,40.0097617, 2023-03-22 14:29:39
-105.2439938,40.0097617, 2023-03-22 14:29:41
-105.2439938,40.0097617, 2023-03-22 14:29:42
-105.2439938,40.0097617, 2023-03-22 14:29:43
-105.2439938,40.0097617, 2023-03-22 14:29:44
-105.2439938,40.0097617, 2023-03-22 14:29:45
-105.2439938,40.0097617, 2023-03-22 14:29:46
-105.2439938,40.0097617, 2023-03-22 14:29:47
-105.2439938,40.0097617, 2023-03-22 14:29:48
-105.2439938,40.0097617, 2023-03-22 14:29:49
-105.2439938,40.0097617, 2023-03-22 14:29:50
-105.2439938,40.0097617, 2023-03-22 14:29:51
-105.2439938,40.0097617, 2023-03-22 14:29:52
-105.2439938,40.0097617, 2023-03-22 14:29:53
-105.2439938,40.0097617, 2023-03-22 14:29:54
-105.2439938,40.0097617, 2023-03-22 14:29:55
-105.2439938,40.0097617, 2023-03-22 14:29:56
-105.2439938,40.0097617, 2023-03-22 14:29:57
-105.2439938,40.0097617, 2023-03-22 14:29:58
-105.2439938,40.0097617, 2023-03-22 14:29:59
-105.2439938,40.0097617, 2023-03-22 14:30:00
-105.2439938,40.0097617, 2023-03-22 14:30:01
-105.2439938,40.0097617, 2023-03-22 14:30:02
-105.2439938,40.0097617, 2023-03-22 14:30:03
-105.2439938,40.0097617, 2023-03-22 14:30:04
-105.2439938,40.0097617, 2023-03-22 14:30:05
-105.2439938,40.0097617, 2023-03-22 14:30:06
-105.2439938,40.0097617, 2023-03-22 14:30:07
-105.2439938,40.0097617, 2023-03-22 14:30:08
-105.2439938,40.0097617, 2023-03-22 14:30:09
-105.2439938,40.0097617, 2023-03-22 14:30:10
-105.2439938,40.0097617, 2023-03-22 14:30:11
-105.2439938,40.0097617, 2023-03-22 14:30:12
-105.2439938,40.0097617, 2023-03-22 14:30:13
-105.2439938,40.0097617, 2023-03-22 14:30:14
-105.2439938,40.0097617, 2023-03-22 14:30:15
-105.2439938,40.0097617, 2023-03-22 14:30:16
-105.2439938,40.0097617, 2023-03-22 14:30:17
-105.2439938,40.0097617, 2023-03-22 14:30:18
-105.2439938,40.0097617, 2023-03-22 14:30:19
-105.2439938,40.0097617, 2023-03-22 14:30:20
-105.2439938,40.0097617, 2023-03-22 14:30:21
-105.2439938,40.0097617, 2023-03-22 14:30:23
-105.2439938,40.0097617, 2023-03-22 14:30:24
-105.2439938,40.0097617, 2023-03-22 14:30:25
-105.2439938,40.0097617, 2023-03-22 14:30:26
-105.2439938,40.0097617, 2023-03-22 14:30:27
-105.2439938,40.0097617, 2023-03-22 14:30:28
-105.2439938,40.0097617, 2023-03-22 14:30:29
-105.2439938,40.0097617, 2023-03-22 14:30:30
-105.2439938,40.0097617, 2023-03-22 14:30:31
-105.2439938,40.0097617, 2023-03-22 14:30:32
-105.2439938,40.0097617, 2023-03-22 14:30:33
-105.2439938,40.0097617, 2023-03-22 14:30:34
-105.2439938,40.0097617, 2023-03-22 14:30:35
-105.2439938,40.0097617, 2023-03-22 14:30:36
-105.2439938,40.0097617, 2023-03-22 14:30:37
-105.2439938,40.0097617, 2023-03-22 14:30:38
-105.2439938,40.0097617, 2023-03-22 14:30:39
-105.2439938,40.0097617, 2023-03-22 14:30:40
-105.2439938,40.0097617, 2023-03-22 14:30:42
-105.2439938,40.0097617, 2023-03-22 14:30:43
-105.2439938,40.0097617, 2023-03-22 14:30:44
-105.2439938,40.0097617, 2023-03-22 14:30:45
-105.2439938,40.0097617, 2023-03-22 14:30:46
-105.2439938,40.0097617, 2023-03-22 14:30:47
-105.2439938,40.0097617, 2023-03-22 14:30:48
-105.2439938,40.0097617, 2023-03-22 14:30:49
-105.2439938,40.0097617, 2023-03-22 14:30:50
-105.2439938,40.0097617, 2023-03-22 14:30:51
-105.2439938,40.0097617, 2023-03-22 14:30:52
-105.2439938,40.0097617, 2023-03-22 14:30:53
-105.2439938,40.0097617, 2023-03-22 14:30:54
-105.2439938,40.0097617, 2023-03-22 14:30:55
-105.2439938,40.0097617, 2023-03-22 14:30:56
-105.2439938,40.0097617, 2023-03-22 14:30:57
-105.2439938,40.0097617, 2023-03-22 14:30:58
-105.2439938,40.0097617, 2023-03-22 14:30:59
-105.2439938,40.0097617, 2023-03-22 14:31:00
-105.2439938,40.0097617, 2023-03-22 14:31:01
-105.2439938,40.0097617, 2023-03-22 14:31:03
-105.2439938,40.0097617, 2023-03-22 14:31:04
-105.2439938,40.0097617, 2023-03-22 14:31:05
-105.2439938,40.0097617, 2023-03-22 14:31:07
-105.2439938,40.0097617, 2023-03-22 14:31:08
-105.2439938,40.0097617, 2023-03-22 14:31:09
-105.2439938,40.0097617, 2023-03-22 14:31:10
-105.2439938,40.0097617, 2023-03-22 14:31:11
-105.2439938,40.0097617, 2023-03-22 14:31:12
-105.2439938,40.0097617, 2023-03-22 14:31:13
-105.2439938,40.0097617, 2023-03-22 14:31:15
-105.2439938,40.0097617, 2023-03-22 14:31:16
-105.2439938,40.0097617, 2023-03-22 14:31:17
-105.2439938,40.0097617, 2023-03-22 14:31:18
-105.2439938,40.0097617, 2023-03-22 14:31:19
